stem,n_columns,d_px,d_A,d_mad,a1_px,a2_px,angle_deg,indexed_frac,resid_px,exx_sd,eyy_sd,exy_sd,err_exx,err_eyy,err_exy,condition,arch,fold
07249,69,21.22771414667332,2.608886068626151,0.2776185258354058,21.248946071254,21.227051994277375,89.94278379534981,0.9565217391304348,0.41836502624723626,0.009631042341948235,0.009108304292477014,0.0074007636378288656,-6.611373987464031e-05,-0.0010674821725924488,0.0004983173176910409,with_n2v,UNetPP,2
07252,70,21.28646398663674,2.616106423957655,0.6130142434169592,21.224210421882837,21.134793778765086,89.86937375638563,0.9142857142857143,0.9846796954203467,0.017231590958384717,0.02398354434388484,0.014386260351751593,-0.001231648978406552,-0.00540746510439849,0.0011388976281999227,with_n2v,UNetPP,2
07255,41,25.41863912715164,3.1239507487269362,4.573061758120934,29.987222706886282,30.03192461873569,90.05301524054374,0.21951219512195122,0.3273543999514937,0.0009407002789152601,0.0016187488227937257,0.0008420085524082646,1.180416364901375,-0.18440884594842,0.18183404121082794,with_n2v,UNetPP,2
07262,69,21.332174231504908,2.621724213051953,0.4584616846010796,21.273663889014117,21.319757112747077,90.48721542593925,0.9565217391304348,0.6926702019369267,0.015542514276774484,0.014785290576667045,0.01036557039137774,0.005257190826503777,-0.0008657117050413499,0.0031502970706167015,with_n2v,UNetPP,2
07268,41,20.989245099412468,2.5795782227177924,0.4009427018150138,20.995159474063193,20.969159637421257,90.12226356710308,1.0,0.566000580813805,0.010278496574948955,0.016451618746872194,0.008607916620190288,-0.011998905551604988,-0.013207331488372609,0.0010630606299397757,with_n2v,UNetPP,2
07273,69,21.26952877614105,2.614025086587735,0.06891356972566598,21.291985393170943,21.289183352583816,89.99720725786692,0.8840579710144928,0.09812543291696209,0.0025060190412314735,0.001579090781896446,0.0016717656871921872,0.0019043218393717254,0.0018870773312651412,6.916073586877626e-05,with_n2v,UNetPP,2
07274,69,21.289969202137375,2.6165372149426833,0.14877443565254467,21.288151528931458,21.274501519093487,90.04664139663532,0.9855072463768116,0.20525326676477446,0.005196722505738434,0.008493257848640757,0.003711830830215607,0.0019004085473157684,0.0010194659328013334,0.00032468539918345133,with_n2v,UNetPP,2
07278,43,21.289116773807816,2.6164324515009807,0.6099865650831617,21.18776020742071,21.219367021589598,89.83441512700979,0.9767441860465116,1.1054336069689852,0.025558056651253096,0.0281339446718998,0.01229205845118306,-0.0036634948479640217,-0.000760193166118861,-0.0007330212962744702,with_n2v,UNetPP,2
07279,69,21.207276227962367,2.606374248416575,0.5054397264055641,21.26334778064339,21.250208665379354,89.9590285478493,0.9420289855072463,0.7254336875536476,0.014728652138383851,0.01271953538352727,0.008409344007104936,2.7476821279348584e-05,0.0007232484228438807,0.0003082364746295326,with_n2v,UNetPP,2
07287,69,21.364975364275153,2.6257554722694163,0.42369190443944227,21.300689119692745,21.364783483683645,90.44223952339588,1.0,0.6365095226404679,0.012257232129434468,0.01889275401538751,0.008342325483686346,0.006485509018044455,0.0012818152666735916,-0.003241839621275956,with_n2v,UNetPP,2
07290,41,21.257975156289998,2.6126051467080407,0.7172731354741231,21.123105259643165,21.19258026584332,90.84233187458082,1.0,1.1523929113299407,0.02235535208580559,0.02652713151485212,0.014485250838621498,0.0011528070495840925,-0.009976465706051041,-0.005028342214809902,with_n2v,UNetPP,2
07291,69,21.25959273756491,2.6128039474467273,0.11678903270883723,21.25749344410823,21.30189488801069,90.0026476466688,0.9130434782608695,0.18306703994023182,0.005743113820861122,0.00456341584128837,0.003780430356975935,0.0004954558499292716,0.002287174118501545,-0.0005399950920022777,with_n2v,UNetPP,2
07294,69,21.251404588811347,2.6117976239649145,0.2690941811036698,21.283802468882392,21.26466130104772,90.00208418867683,1.0,0.4414117548634761,0.006680936334071966,0.011537504188825773,0.0067214711970885405,0.0015548381001262435,0.0007321617915725387,0.00021001589289556952,with_n2v,UNetPP,2
