exx,eyy,exy,rot,x,y
-0.00518755368384876,0.0055343132381528125,-0.011335241675349803,-0.013596558275990728,68.89618055984053,46.672583049590074
0.007914444028533573,0.012047391835860441,-0.006568414777799226,0.0009889991164693675,127.93270524287004,46.62872471403438
0.0016024542975526018,0.028563979092958672,0.005415270277646069,-0.0027492348486740756,157.45096758438478,46.60679554625652
0.0032555698184375966,0.001560973891872118,0.007763399245181487,0.0003139073600442392,98.41444290135527,46.65065388181222
-0.006706562462864123,0.013074294122070229,-0.013853457905801933,-0.010369212529000804,24.59739200698091,55.22785843242407
-0.0024648832699573765,-0.0023980714368318896,-0.0027653691149153387,-0.016672135531777692,83.63391669001044,55.184000096868374
0.0044203607552202135,0.009392332827751794,-0.006773614922286183,-0.009904627284971905,172.18870371455472,55.11821259353482
-0.002031072990671169,0.014563576660124419,0.004716789630063521,-0.0020271865447562174,201.70696605606946,55.09628342575695
-0.008029504801535619,0.001555677105287501,0.0066465857606820295,0.0006709058259367923,24.55460192580597,72.27262169475853
-0.00027439613074973547,0.004281986185632171,0.0030814944465472863,0.003749470925572557,142.627651291865,72.18490502364712
0.009448850890159585,-0.0020935259813256433,0.003629967580472638,0.0035600418191147573,172.14591363337976,72.16297585586926
-0.005150968642833506,0.0005264665410187885,0.00040351831301682346,0.00252448493224382,54.072864267320725,72.25069252698067
-0.02303345870206026,-0.009967631520783907,0.007062060807973343,-0.00214811807439271,231.18243831640928,72.11911752031355
0.007104044750689197,-0.014497925475532136,0.006000727704453262,-0.0010876575526102745,98.3288627390054,80.74018040648112
-0.002668759067167812,-0.004777115360475875,0.005447932702633621,0.0014350022128336087,39.292338055975875,80.78403874203683
0.0028289648184513863,-0.000231249160852905,-0.00240855868993274,0.008976683702035474,68.81060039749065,80.76210957425897
-0.018807590960541937,-0.029353919429213667,0.015323787169996243,0.004297975047593014,216.40191210506444,80.65246373536971
-0.005599390217652288,-0.027424072395410864,0.0166570220804724,0.0026605622703052834,245.9201744465792,80.63053456759185
0.0007630492394758585,-0.01043981147259301,0.005399206878602082,0.0014392620160291626,216.35912202388948,97.69722699770416
0.006244207312757333,0.003968674103339207,0.00621489168216849,0.016200549577093715,157.32259734085997,97.74108533325986
-0.000796658737446198,-0.006912089316759892,-0.00024219622611936593,0.004300017829397658,186.84085968237474,97.71915616548202
-0.0014690700648957895,-0.011153232836258159,0.006780257747493198,0.012205183517382805,24.469021763456084,106.36214821942743
-0.004229617818816937,-0.0019126992054699851,0.0019975857324175585,0.0006606885580755799,83.5055464464856,106.31828988387173
0.010584251391359897,0.008475207096073878,0.0029971176889997996,-0.0031112410382613063,113.02380878800037,106.29636071609386
-0.004036469376636422,-0.00562551502162008,-0.010862495942172512,-0.0012957037300565955,172.06033347102988,106.25250238053816
0.0027155536328928994,-0.009213667256822407,-0.014979176107467487,-0.006575303635458333,201.57859581254462,106.2305732127603
-0.014991657385743921,-0.009988461237456697,0.010481433866382018,-0.004834493294690252,231.09685815405942,106.20864404498246
0.0017188455102187252,0.0019308659815250647,0.005705832941108168,0.004189421358812687,142.54207112951514,106.27443154831602
-0.008893052893340221,-0.006935777553510769,-0.010360116552563598,-0.005176556695983975,24.42623168228114,123.40691148176187
