n,bias_x,bias_y,bias_mag,jitter_x,jitter_y,rmse,stem,dose,rep,shift,source,n_pred,n_true,matched_frac,spurious_frac,sigma_px,crb,condition,arch
80,0.05580884512652062,0.16848725049592161,0.17748966385125473,0.2027275721647571,0.2423932350554956,0.349509370918185,07443,200,0,0.125,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.014377747193293544,0.06836383257854095,0.06985938175492994,0.22904850062808524,0.2333422831325272,0.3396508908255297,07443,200,0,0.125,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.030707639657602925,0.16840194060242908,0.17117877418653646,0.2032651791436398,0.24536867560867592,0.3508572240985276,07443,200,0,0.25,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.10763803825553353,0.07154993568099144,0.12924914148826563,0.1853668582345361,0.19781549434845527,0.3370495381187479,07443,200,0,0.25,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.007111200666450657,0.15658093870852596,0.15674233487402722,0.18724529101365248,0.25695114049033185,0.3306064144668657,07443,200,0,0.375,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.028686612865874928,0.10123619308585674,0.10522209154086155,0.24218902711868887,0.2095520056180286,0.34113294019403273,07443,200,0,0.375,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.06752818321790954,0.16708585503513973,0.1802158108533635,0.2175896592362365,0.2820613392304548,0.3468675049165301,07443,200,0,0.5,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.022541782560765,0.06247586699464236,0.06641811437965588,0.25350942128555637,0.22199263587428553,0.3425725766345425,07443,200,0,0.5,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.16951061462398798,0.20402067828543835,0.26525136312232683,0.15876546326647586,0.19335910760236039,0.35984539223363127,07443,200,0,0.625,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.01154612902653085,0.16618706355250623,0.16658767417699918,0.20314238047341115,0.23534951144166277,0.3616716804059003,07443,200,0,0.625,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.2089949441240435,0.20289887420556596,0.29128480877536017,0.1552163310077009,0.24796809386439064,0.3927350341224027,07443,200,0,0.75,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.0034711934292461777,0.10427561761608573,0.1043333772722774,0.23759147685218782,0.1710239284271693,0.3221470505440327,07443,200,0,0.75,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.2899227810252043,0.18568903330682218,0.3442900463966547,0.16274157660872185,0.2574376886122129,0.42066040463181625,07443,200,0,0.875,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.02980007582056743,0.05201118986875741,0.059943376535489735,0.22014351810242902,0.19415169233291885,0.33719611361594354,07443,200,0,0.875,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.023554844127872343,0.17584818151446768,0.1774187521764076,0.2828902786787175,0.2733395056219458,0.3890605481187085,07443,200,1,0.0,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.08136375623961101,0.16996974505728701,0.18844037535586153,0.19014963878208474,0.23464976001947782,0.3483658286637693,07443,200,1,0.0,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.041743790431485905,0.2012508916362563,0.2055345844960794,0.2665255838865507,0.23711756895787067,0.3676093643186934,07443,200,1,0.125,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.0619283837511424,0.12297833763691557,0.13769094466219614,0.188283003472998,0.25753031596490394,0.3393603832819157,07443,200,1,0.125,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.04260942056145467,0.13966075570718317,0.14601605872397874,0.2504308763514069,0.19015386998362133,0.33260926925645556,07443,200,1,0.25,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.058560094281261854,0.04044875300865769,0.07117152704688633,0.21074387376884585,0.13705458077875687,0.2995331770430397,07443,200,1,0.25,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.0024877456662473207,0.13799079549383464,0.138013218640539,0.1847154393917488,0.23078077440070224,0.3351028579020643,07443,200,1,0.375,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.04915343553756557,0.08645166527135828,0.09944823102165563,0.24585272398212119,0.16389365797470534,0.3342778708242194,07443,200,1,0.375,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.004270405994152959,0.1902926610340785,0.19034057163617427,0.17605453428200535,0.2098911381259282,0.33531127009414874,07443,200,1,0.5,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.05157100941532278,0.1052003366411789,0.11716091430819699,0.21093501355544308,0.2240117892530517,0.3479795156529995,07443,200,1,0.5,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.21063297322558938,0.1847206814504787,0.28015706231573223,0.17205394148421257,0.22246291710566407,0.3804556669704257,07443,200,1,0.625,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.03311887014281467,0.12614794569919496,0.13042301853455035,0.24250870224442553,0.24152966612452104,0.3817107784761476,07443,200,1,0.625,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.23918200605789508,0.1351986542881889,0.27474844520618524,0.1374530584172131,0.2262837061753612,0.3960342110076531,07443,200,1,0.75,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.003147703531491519,0.08574720053462315,0.08580495578372523,0.25178941499262764,0.1790301642801728,0.3320922501579372,07443,200,1,0.75,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.24957524182654822,0.16261827341779167,0.2978800164196378,0.17734970836111505,0.16972068014552086,0.3957175289305455,07443,200,1,0.875,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.038778368153069565,0.08915596393351422,0.09722421376143439,0.25877878824607925,0.19190543286757356,0.36241522909882157,07443,200,1,0.875,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.07665604415174698,0.18354707980338958,0.19891123550304152,0.2339814545379576,0.1960845696057282,0.3407966728628426,07443,200,2,0.0,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.09757221220516499,0.0689059407183521,0.11945026270750016,0.2868145391686228,0.18750472954567793,0.34585241921935883,07443,200,2,0.0,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.05238481542712492,0.19828358829576587,0.2050866896577609,0.2421106423103068,0.19588007202421764,0.3556234457377337,07443,200,2,0.125,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.03951799188400429,0.05560991033374307,0.06822121231604708,0.22724058005171743,0.2005139801125345,0.3533704069616133,07443,200,2,0.125,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.06916657565079731,0.15655821974731055,0.17115633601390468,0.18655026629361413,0.2590904091786757,0.3424800243268739,07443,200,2,0.25,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.002878216508189535,0.15629573365029614,0.15632223286389024,0.26873017744854033,0.2167631498840586,0.3478678159012354,07443,200,2,0.25,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.005234444610067612,0.16657775184848944,0.1666599736627628,0.15965917546162725,0.22758634033565361,0.33446268135746,07443,200,2,0.375,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.010986299335886685,0.12015939983124468,0.12066059895799718,0.22143106049762654,0.2589368172817456,0.33015133216256665,07443,200,2,0.375,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.061025794269113476,0.1872132482807416,0.19690847594251182,0.17585698894792556,0.21687595671985802,0.33406661964064815,07443,200,2,0.5,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.0335663195132625,0.07419189501248269,0.08143178182509382,0.2171639820140733,0.2508226600578045,0.35415143933792365,07443,200,2,0.5,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.17819392879175355,0.1526020172672986,0.2346070159485633,0.19680658285344652,0.25765829530172024,0.3859551017999158,07443,200,2,0.625,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.009907213487053923,0.11016113160566121,0.11060573129688114,0.25697068554384145,0.2358879313814089,0.37070265059159185,07443,200,2,0.625,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.239038796104591,0.18575168347179627,0.3027263350878787,0.16140986288974196,0.20293564280236587,0.39595859677357986,07443,200,2,0.75,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.04518317797497673,0.12333500739490333,0.13135084172177688,0.23121810911480112,0.23849598488909066,0.39034081639130963,07443,200,2,0.75,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.3050110424318362,0.14047435031182687,0.3358046740307306,0.16839446399552785,0.1823810799374638,0.41839360912887397,07443,200,2,0.875,denoised,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,-0.11918668469502336,0.04108838568373585,0.12607030279445808,0.2420924991981849,0.20562333002644764,0.3402594733818316,07443,200,2,0.875,raw,160,80,1.0,0.5,2.9962760994011095,0.04653343828650632,with_n2v,UNetPP
80,0.057031667650417006,0.16954412475231706,0.1788793485928906,0.25350539239217146,0.23127298409675032,0.3590728665460775,07443,1000,0,0.0,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.06301685455294015,0.07735266555958731,0.09977253543395485,0.14956284005482084,0.12344854711070546,0.23456516324816967,07443,1000,0,0.0,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.05632112240228082,0.14798681328481678,0.15834192664878094,0.22479591950962832,0.28591866197465693,0.34990098236567296,07443,1000,0,0.125,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.09054254728367539,0.06305688816784993,0.1103364129108307,0.12752562250548613,0.13461008534637053,0.24384872262386917,07443,1000,0,0.125,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.03989111295987868,0.1290456717106352,0.1350706714295403,0.20543708016296608,0.27079303957108924,0.33286871249481975,07443,1000,0,0.25,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.08584500729056543,0.08644663450883172,0.12182933101113527,0.14873288472456514,0.16107452081517726,0.2367240433176121,07443,1000,0,0.25,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.02086690087924481,0.14331964936293673,0.14483076139349457,0.17616801898260695,0.27446167181161096,0.3438751278283962,07443,1000,0,0.375,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.0977126208019925,0.05736785918091414,0.11330855012308282,0.13238005373133102,0.11582611052504872,0.21927800056623772,07443,1000,0,0.375,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.06767533935526115,0.15038267617853407,0.1649087652354101,0.16125680395884218,0.2287582156578589,0.33071545491249105,07443,1000,0,0.5,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.10526328357717674,0.09223091255242366,0.13995320682178722,0.13564271557922564,0.14913373239170702,0.23912453792926658,07443,1000,0,0.5,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.16640908117507536,0.1673218212177332,0.23598426674918796,0.17031685954745257,0.2571617888615906,0.3404262493909452,07443,1000,0,0.625,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.09563456651176239,0.06870159490350147,0.11775346896876339,0.14428996742906933,0.15306760911036305,0.24092442180895904,07443,1000,0,0.625,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.2175104136523487,0.14708786752466807,0.2625749813294674,0.11817261683277452,0.23048312605777038,0.3507678942864891,07443,1000,0,0.75,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.1056008527312855,0.09750637443458032,0.1437325055544195,0.12700725234440557,0.16056470695173286,0.2655620957785405,07443,1000,0,0.75,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.26007563931154287,0.1577686180463047,0.30418789424227344,0.13215486322112777,0.23275476028527844,0.3816937761713182,07443,1000,0,0.875,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.11340216746781984,0.05618283844181349,0.12655656016887615,0.12124116688383757,0.12889926607732316,0.21468761078217083,07443,1000,0,0.875,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.042413278053032855,0.13998428292901366,0.146268539414168,0.24723693461392743,0.2740386292862141,0.35678380780535884,07443,1000,1,0.0,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.057668681601469984,0.06258027051958948,0.08509974791946638,0.11632446337850541,0.1784163549829039,0.21621454776675653,07443,1000,1,0.0,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.09424684342216594,0.16723787817957003,0.19196607875624008,0.2004044334670733,0.28577407945146593,0.35465444001861657,07443,1000,1,0.125,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.10741268347148747,0.09275039558187714,0.14191589217258457,0.1557090177604191,0.16617391646181784,0.2444862524333242,07443,1000,1,0.125,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.06249346964826685,0.17264556500942518,0.1836080740765572,0.20702448187266861,0.2647272629258797,0.34993601172270056,07443,1000,1,0.25,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.10863700391638531,0.07065653454314358,0.12959299554210157,0.11101153838220824,0.1510386535012416,0.2163817025886097,07443,1000,1,0.25,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.005984773462948567,0.1536704031979781,0.1537868990923218,0.18948910669362187,0.2646140704553355,0.33910674986549694,07443,1000,1,0.375,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.08024181691983001,0.09933934500725172,0.1276990784973224,0.13870510607655986,0.12304245496890519,0.23754271231911045,07443,1000,1,0.375,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.07140090537161115,0.15953200088223696,0.17478143091694787,0.1668913342074426,0.24763620344613316,0.331197800071229,07443,1000,1,0.5,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.12993693273694618,0.0864012917287198,0.1560409872484695,0.14070409280525423,0.15698620866919608,0.24213542648219363,07443,1000,1,0.5,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.13773828388067955,0.1751231402361455,0.22280024482159652,0.12911948787369393,0.23811359381263808,0.35422594738757446,07443,1000,1,0.625,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.10465632706531736,0.10902557208975949,0.15112750300425803,0.13523865002953486,0.14925935864873616,0.2530930563638624,07443,1000,1,0.625,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.21504642648602612,0.1742933051342277,0.27680881806586805,0.12444738728314964,0.2425080605501994,0.35837830113608043,07443,1000,1,0.75,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.11955571683922983,0.07681478476932213,0.1421058780912999,0.13265230764189553,0.14866525115117152,0.25522807437931894,07443,1000,1,0.75,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.2541323228703227,0.12728638775462287,0.28422713106789466,0.14728026172765335,0.2377622369550479,0.37020526518984687,07443,1000,1,0.875,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.08343085291337005,0.07627403626675289,0.11304174373334093,0.16670304289066507,0.12479720748264378,0.24717988482042907,07443,1000,1,0.875,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.052169062644139785,0.15885611751727424,0.16720310155565365,0.23553672154933955,0.25292876322237057,0.34778447829797077,07443,1000,2,0.0,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.09569484054238231,0.06877256513023156,0.11784382979614978,0.1328331348101121,0.17281506841505997,0.2291440729788218,07443,1000,2,0.0,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.09307448191013634,0.15762788171614162,0.18305575182757364,0.24530690343554024,0.23451674593329616,0.3484119169439463,07443,1000,2,0.125,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.09296625358720689,0.10401833881925171,0.13950820447829407,0.12906222723433303,0.15817626851547462,0.23569272914329678,07443,1000,2,0.125,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.0822046354763124,0.15347285208538608,0.17410203451142148,0.2244570069625426,0.26289237055481063,0.3443742274888797,07443,1000,2,0.25,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.10018718990163578,0.04755873926096399,0.11090223938441815,0.1502346110898576,0.1508004256331166,0.2337200504758124,07443,1000,2,0.25,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.02927710649429116,0.14396596059071953,0.14691271821556728,0.17008436750621722,0.2824102471006296,0.32806535443272816,07443,1000,2,0.375,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.1092716437346617,0.097947427733871,0.1467446446183189,0.10743704859354267,0.1744165070112825,0.2487155140392941,07443,1000,2,0.375,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.06721009029076441,0.14038275512243104,0.1556422634526276,0.14961602814840613,0.23513079193411782,0.3182958670666237,07443,1000,2,0.5,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.113585681675751,0.07872676067134066,0.13820133837104323,0.134160604724285,0.15656883514480396,0.24057800003696972,07443,1000,2,0.5,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.1736182512564719,0.14952540264866343,0.2291312794155358,0.16874130282720998,0.27467798636710006,0.3520878470643187,07443,1000,2,0.625,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.09676860333478032,0.05885151588388737,0.11325927561659356,0.1278601367003825,0.14101819949769426,0.2404890769198545,07443,1000,2,0.625,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.22673219998328165,0.17161006688583313,0.284354542017213,0.12306977701436046,0.2303701585785619,0.3628572461323182,07443,1000,2,0.75,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.10105005046886006,0.05943910873006786,0.1172353203876033,0.14346019038151786,0.12184350855217503,0.23111366669565883,07443,1000,2,0.75,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,-0.2654776837533319,0.17081783524379546,0.31568518085017955,0.12174888504294935,0.22193572663053718,0.3773945072018869,07443,1000,2,0.875,denoised,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
80,0.09773109508327593,0.058785675026300055,0.11404877261274704,0.1082333910413459,0.13331778631292476,0.23998516460495012,07443,1000,2,0.875,raw,160,80,1.0,0.5,2.9999999999999996,0.021401889573518757,with_n2v,UNetPP
131,-0.09559625928409332,-0.04309201304275234,0.10485974621935883,0.16818721817841412,0.1775818323084493,0.36457548414062696,07364,50,0,0.0,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,0.02907942237499128,-0.030212527558063584,0.04193339512977568,0.2829421991159852,0.26997404427658295,0.4078389349327697,07364,50,0,0.0,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.10881365461713699,-0.03573260796417799,0.11453047936274088,0.18627994616721463,0.19541884133009957,0.3781104587604958,07364,50,0,0.125,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.01352999381350628,0.0007149632019149976,0.013548870985200603,0.2581854226011635,0.2762823727422541,0.4133938017064105,07364,50,0,0.125,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.14275563657540147,-0.033975763878231646,0.14674305538988022,0.20905651877629072,0.18441446164015998,0.4126049343774686,07364,50,0,0.25,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.004615316224573007,-0.07984167989546975,0.07997496478513426,0.26332715036032234,0.23758860348709174,0.40979600688611784,07364,50,0,0.25,raw,132,133,0.9849624060150376,0.007575757575757569,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.11261050250179494,-0.08981931819272404,0.1440438655212799,0.20949997324788847,0.2120716986000081,0.42701088139061766,07364,50,0,0.375,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,0.06753720239254335,-0.060407256162037015,0.09061076262805276,0.2448921272545714,0.3055987165560442,0.4275716884496878,07364,50,0,0.375,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.10440767691410002,-0.09150772244690586,0.1388330877925686,0.18402887454375255,0.1818588194495632,0.3976651471554023,07364,50,0,0.5,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.013038478873227177,0.0010310962492212639,0.013079185402873896,0.26117065863087413,0.34302477451035396,0.4472350674217318,07364,50,0,0.5,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.12273093018723102,-0.04581778736775277,0.13100439253666107,0.23358419808932376,0.15427103609164133,0.381181297303916,07364,50,0,0.625,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.003911956929215421,-0.04200152912412136,0.04218331252735436,0.22801291980362226,0.3075171202335408,0.4085955638235827,07364,50,0,0.625,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
132,-0.09517275306320983,-0.03544225954703961,0.10155789820309613,0.16591154731171967,0.1581340443514571,0.38705738697931713,07364,50,0,0.75,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
132,0.0006674577220877609,0.011693644757542643,0.011712678068075598,0.2731811445122635,0.2756100441813899,0.4345770082354499,07364,50,0,0.75,raw,132,133,0.9924812030075187,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
132,-0.1288243428270448,-0.0596843693782958,0.14197864365074356,0.22262993646360138,0.18970305875174884,0.44100937580763006,07364,50,0,0.875,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
132,0.045988142746588245,0.004573676746232991,0.04621501695617572,0.27173572730983603,0.2708072864997848,0.43471390369017004,07364,50,0,0.875,raw,132,133,0.9924812030075187,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.07789149729350697,-0.01944470561313949,0.08028189040503507,0.16104088607230807,0.16877164024457939,0.41256765880583424,07364,50,1,0.0,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.01673126053327678,-0.012495411817127433,0.020882298616579382,0.300364113030405,0.2770553761170245,0.4566070449434389,07364,50,1,0.0,raw,132,133,0.9849624060150376,0.007575757575757569,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.10496985119530677,-0.05222788069505668,0.11724513287067366,0.2064516497802369,0.1776461965944888,0.4001876278941505,07364,50,1,0.125,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,0.044947621523149905,0.030561705104611647,0.05435353253919725,0.21344330233754483,0.2839285949963788,0.42075413954496793,07364,50,1,0.125,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
132,-0.10908488846085618,-0.0352252902852257,0.11463129575380299,0.1872586233921862,0.16422967467900954,0.38138526911044174,07364,50,1,0.25,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
132,0.04867590357643081,0.01471048437579725,0.05085019114568366,0.25732422734252935,0.3540081988609504,0.45382739828290125,07364,50,1,0.25,raw,132,133,0.9924812030075187,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.07754813437180985,-0.03730085056380972,0.08605269663021572,0.18418927601234303,0.18512943613324942,0.36708755118614045,07364,50,1,0.375,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
132,-0.014503143180197853,0.013559599918323784,0.019854569047207393,0.3007107074700683,0.3155188639123483,0.47734537396512206,07364,50,1,0.375,raw,132,133,0.9924812030075187,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.14109625598526065,-0.06339748436415249,0.15468482303303438,0.17874816036283694,0.18078263372642087,0.39370787059982826,07364,50,1,0.5,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
132,-0.010512193442018258,-0.010095830619796686,0.014575047405275772,0.26116993185704673,0.31561245833917656,0.4890443511486472,07364,50,1,0.5,raw,133,133,0.9924812030075187,0.007518796992481258,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
131,-0.12289981041030273,-0.02338848288248485,0.12510549360612683,0.21631665264380961,0.16880627221625275,0.35926871345001055,07364,50,1,0.625,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.08057374454848279,with_n2v,HRNet
